Ruta,OperadOR,route,ac_type,all_aboard,PASAJEROS A BORDO,crew_aboard,cantidad de fallecidos,passenger_fatalities,crew_fatalities,ground,year,decade
Indonesia,Others,Singapour-Pekanbaru,Douglas,17,13,4,15,11,4,0,1981,8
EEUU,Others,"Denver, CO - Gillette, WY",Others,19,15,4,15,12,3,0,1981,8
England,Dan Air Services,London - East Midlands,Others,3,0,3,3,0,3,0,1981,8
Russia,Aeroflot,Ulan - Severomuysk,Ilyushin,48,44,4,48,44,4,0,1981,8
Others,Military - Egyptian Air Force,Sin_Dato,Lockheed,17,11,6,17,11,6,0,1981,8
Others,TAME,Quito-Macara,Havilland,18,15,3,18,15,3,0,1981,8
Others,Others,"Tehran, Iran - Larnaca, Cyprus",Others,4,1,3,4,1,3,0,1981,8
Others,TAAG Angola Airlines,Sin_Dato,Lockheed,4,0,4,4,0,4,0,1981,8
Others,Austral Lineas Aeras (Argentina),Tucuman - Buenos Aires,Others,31,26,5,31,26,5,0,1981,8
EEUU,Military - U.S. Air Force,Training,Boeing,21,3,18,21,3,18,0,1981,8
Russia,Aeroflot,Batagay - 	Lazo,Antonov,12,10,2,12,10,2,0,1981,8
Mexico,Others,Puerto Escondido-Oaxaca,Convair,24,21,3,24,21,3,0,1981,8
Others,Military - Nicaraguan Air Force,Managua - El Rodeo,Arava 201,20,18,2,20,18,2,0,1982,8
Others,Burma Airways,Sin_Dato,Havilland,8,5,3,8,5,3,0,1982,8
Others,Pan American World Airways,Tokyo - Honolulu,Boeing,285,270,25,1,1,0,0,1982,8
EEUU,Others,Movie set,Others,1,0,1,0,0,0,3,1982,8
Philippines,Philippine Air Lines,Jolo-Kota Kinabalu,Hawker Siddeley HS-748-209 Srs. 2,30,25,5,4,3,1,0,1982,8
Others,Others,Booué-Ndjolé-Libreville,Cessna 404 Titan,12,Sin_Dato,Sin_Dato,12,Sin_Dato,Sin_Dato,0,1982,8
Russia,Aeroflot,Moscow - 	Dakar,Ilyushin,90,80,10,90,80,10,0,1982,8
Russia,Aeroflot,Leningrad - Kiev,Yakovlev,132,124,8,132,124,8,0,1982,8
Indonesia,British Airways,Kuala Lampur - Perth,Boeing,257,247,10,0,0,0,0,1982,8
India,Air India,Kuala Lumpur - Mumbai,Boeing,111,99,12,17,15,2,0,1982,8
EEUU,Pan American World Airways,New Orleans - Las Vegas,Boeing,145,138,7,145,138,7,8,1982,8
Russia,Aeroflot / Aeroflot,Sukhumi - Kutaisi,Others,11,9,2,11,9,2,0,1982,8
Others,Others,Santiago - La Serena,Fairchild F-27J,46,42,4,46,42,4,0,1982,8
Brazil,Others,Porto Velho - Rio Branco,Others,10,8,2,10,8,2,0,1982,8
Others,Spantax,Malaga - New York City,Douglas,394,381,13,50,47,3,0,1982,8
Others,Aeroflot,Moscou-Luxembourg-La Havane-Lima,Ilyushin,77,66,11,7,Sin_Dato,Sin_Dato,0,1982,8
Others,Far Eastern Air Transport,Sin_Dato,Bell 212,15,Sin_Dato,Sin_Dato,15,Sin_Dato,Sin_Dato,0,1982,8
Others,TAAG Angola Airlines,Sin_Dato,Antonov,15,9,6,15,9,6,0,1982,8
Colombia,Aerolineas Centrales de Colombia,San Jose del Guaviare - Bogotá,Havilland,22,20,2,22,20,2,0,1982,8
EEUU,Others,"Sante Fe, NM - Pueblo, CO",Swearingen SA.227AC Metro III,2,0,2,2,0,2,0,1982,8
Others,Military - Nicaraguan Air Force,Sin_Dato,Mil Mi-8 (helicopter),88,84,4,84,84,0,0,1982,8
Russia,Aeroflot,Rostov-on-Don - Krasnovodsk,Antonov,16,0,16,16,0,16,0,1982,8
China,CAAC,Changsha-Canton,Ilyushin,69,58,11,25,25,0,0,1982,8
Brazil,TABA,Eirunepe - Tabatinga,Others,44,40,4,44,40,4,0,1982,8
Others,Others,Zumba - Loja,Havilland,44,41,3,44,41,3,0,1982,8
Brazil,VASP,Rio de Janerio - Fortaleza,Boeing,137,128,9,137,128,9,0,1982,8
Germany,Military - U.S. Army,Sin_Dato,Boeing,46,42,4,46,42,4,0,1982,8
Indonesia,Pelita Air Service,Sin_Dato,Others,10,Sin_Dato,Sin_Dato,10,Sin_Dato,Sin_Dato,0,1982,8
Others,Military - Republic of South Korea Air Force,Training,Fairchild C-123,53,49,4,53,49,4,0,1982,8
EEUU,Others,"Washington D.C. - Fort Lauderdale, FL",Boeing,79,74,5,74,70,4,4,1982,8
EEUU,World Airways,Newark - Boston,Douglas,212,200,12,2,2,0,0,1982,8
Others,Tarom,Training,Antonov,7,0,7,7,0,7,0,1982,8
Others,Military - French Air Force,Training,Nord 2501 Noratlas,35,30,5,35,30,5,0,1982,8
Others,Military - Republic of South Korea Air Force,Seoul - Jeju,Fairchild C-123,53,47,6,53,47,6,0,1982,8
India,Military - Indian Air Force,Pathankot-Srinagar,Fairchild C-119G,23,18,5,23,18,5,0,1982,8
Philippines,Others,Manila - Sicogon,Douglas,32,29,3,3,1,2,0,1982,8
Others,Japan Air Lines,Fukuoka - Tokyo,Douglas,174,166,8,24,24,0,0,1982,8
Russia,Aeroflot,Novorossiysk - Sukhumi,Others,18,16,2,18,16,2,0,1982,8
Colombia,Others,Sin_Dato,Douglas,4,0,4,4,0,4,0,1982,8
Others,Pilgrim Airlines,New York City - Bridgeport - New Haven - Groton - Boston,Havilland,12,10,2,1,1,0,0,1982,8
Others,Military - Ethiopian Air Force,Sin_Dato,Antonov,73,67,6,73,67,6,0,1982,8
EEUU,Military - U.S. Air Force,Sawyer-Chicago,Boeing,27,23,4,27,23,4,0,1982,8
EEUU,Private,,Others,3,2,1,3,2,1,0,1982,8
Indonesia,Garuda Indonesia Airlines,Bogota-Saravena,Fokker,27,23,4,27,23,4,0,1982,8
Colombia,Aeropesca Colombia,Villavicencio - Bogota,Vickers,21,15,6,21,15,6,0,1982,8
EEUU,Others,Banddanack - Fairbanks,Others,3,2,1,3,2,1,0,1982,8
Others,Military - U.S. Air Force,Erzurum - Incirlik,Lockheed,27,19,8,27,19,8,0,1982,8
China,CAAC,Guangzhou - Guilin,Hawker Siddeley Trident 2E,112,104,8,112,104,8,0,1982,8
Others,Others,Sin_Dato,Sikorsky S-76,13,Sin_Dato,Sin_Dato,13,Sin_Dato,Sin_Dato,0,1982,8
Others,Alyemda,Mukalla - Aden,Havilland,49,45,4,47,45,2,0,1982,8
Others,Military - U.S. Air Force,Training,Lockheed,7,0,7,7,0,7,0,1982,8
Others,Military - Royal British Navy,Sin_Dato,Others,30,Sin_Dato,Sin_Dato,21,Sin_Dato,Sin_Dato,0,1982,8
Others,Wideroe's Flyveselksap,Berlevag - Mehamn,Havilland,15,13,2,15,13,2,0,1982,8
Brazil,VASP,Sao Paulo - Brasilia,Boeing,118,112,6,2,2,0,0,1982,8
China,CAAC,Guilin - Beijing,Others,106,100,6,11,11,0,0,1983,8
Canada,Central Mountain Air Services,Campbell River - Smithers,Britten-Norman BN-2A-21 Islander,9,Sin_Dato,Sin_Dato,9,Sin_Dato,Sin_Dato,0,1983,8
Russia,Korean Airlines,Anchorage - Seoul,Boeing,269,246,23,269,246,23,0,1983,8
Others,Others,Penzance - Scilly Islands,Others,26,23,3,20,19,1,0,1983,8
EEUU,Las Vegas Airlines,"Las Vegas, NV  - Grand Canyon, AZ",Piper PA-31-350 Chieftain,10,9,1,10,9,1,0,1983,8
Canada,Air Canada,Montreal - Edmonton,Boeing,69,61,8,0,0,0,0,1983,8
Others,Gulf Air,Karachi - Abu Dhabi,Boeing,112,107,5,112,107,5,0,1983,8
Others,TAME,Quito - Cuenca,Boeing,119,111,8,119,111,8,0,1983,8
Russia,Aeroflot,Kazan - Chelyabinsk - Alma-Ata,Tupolev TU-134A,90,84,6,90,84,6,0,1983,8
Others,Taiwan Airlines,Taitung-Lanyu Island,Britten-Norman BN-2A-26 Trislander,10,9,1,10,9,1,0,1983,8
Canada,Austin Airways,Sin_Dato,Havilland,7,5,2,4,4,0,0,1983,8
Others,Burma Airways,Lonkin - Myitkyina,Havilland,14,11,3,9,6,3,0,1983,8
EEUU,Others,"Springfield, Il - Carbondale, IL",Others,10,7,3,10,7,3,0,1983,8
EEUU,Others,Middletown - Washington DC,Shorts 330-200,30,27,3,1,1,0,0,1983,8
Others,TAAG Angola Airlines,Lubango - Luanda,Boeing,130,126,4,130,126,4,0,1983,8
Others,AVIANCA,Paris - Madrid - Bogota,Boeing,192,169,23,181,158,23,0,1983,8
Others,Nigeria Airways,Calabar-Enugu,Fokker,72,66,6,53,51,2,0,1983,8
Others,Others,Madrid - Rome,Boeing,135,120,15,93,87,6,0,1983,8
Colombia,Others,Medellin - Miami,Boeing,3,0,3,3,0,3,22,1983,8
Canada,Others,Inuvik - Paulatuk,Havilland,12,10,2,2,1,1,0,1983,8
Others,Others,Pyongyang - Conakry,Ilyushin,23,Sin_Dato,Sin_Dato,23,Sin_Dato,Sin_Dato,0,1983,8
Russia,Aeroflot,Arkhangelsk - Leshukonskoye,Antonov,49,44,5,44,39,5,0,1983,8
Brazil,TAM Lineas Aéreas Regional,Campo Grande - Araçatuba,Embraer 110C Bandeirante,15,13,2,7,5,2,0,1983,8
EEUU,Military - U.S. Air Force,Training,Lockheed,6,1,5,6,1,5,0,1983,8
Others,Military - Royal Thai Air Force,Sin_Dato,Fairchild C-123K,30,24,6,30,24,6,0,1983,8
EEUU,Military - U.S. Navy,Brabers Point-Barbers Point,Lockheed,14,0,14,14,0,14,0,1983,8
Others,Others,Minneapolis-St Paul - Brainerd,Convair,33,30,3,1,1,0,0,1983,8
EEUU,United Air Lines,Detroit - Los Angeles,Douglas,3,0,3,3,0,3,0,1983,8
Others,Turkish Airlines (THY),Paris-Tripoli-Istanbul-Ankara,Boeing,67,60,7,47,47,0,0,1983,8
EEUU,Military - U.S. Air Force,Sin_Dato,Lockheed,6,0,6,6,0,6,0,1983,8
Brazil,Others,Sin_Dato,Bell 212,11,Sin_Dato,Sin_Dato,11,Sin_Dato,Sin_Dato,0,1983,8
Others,Air Mali,Sin_Dato,Havilland,7,5,2,7,5,2,0,1983,8
Others,Avensa,Caracas - Barquisimeto,Douglas,50,45,5,23,22,1,0,1983,8
EEUU,Others,Chicago - Newark,Learjet 25,2,0,2,2,0,2,0,1983,8
EEUU,Others,Nome - Ambler,Others,3,2,1,2,1,1,0,1983,8
Others,Others,Khartoum-Monrovia,Others,9,6,3,8,5,3,9,1983,8
Others,Bakhtar Afghan Airlines,Uruzgan-Kaboul,Havilland,19,17,2,19,17,2,0,1983,8
Others,Others,Training,Others,14,Sin_Dato,Sin_Dato,14,Sin_Dato,Sin_Dato,0,1983,8
Others,Military - Japan Maritime Self Defense Force,Training,Others,14,0,14,11,0,11,0,1983,8
Others,Others,Guayaquil - Quito,Others,100,94,6,8,7,1,0,1983,8
EEUU,Military - United States Navy,"Jacksonville NAS - Guantanamo Bay, Cuba",Convair,15,9,6,15,98,6,0,1983,8
Others,Eastern Air Lines,"Miami, FL - Nassau, Bahamas",Lockheed,172,162,10,0,0,0,0,1983,8
Russia,Military - Soviet Air Force,Petropavlovsk-Kamchatsky - Klyuchi,Antonov,37,31,6,33,37,6,0,1983,8
Indonesia,Garuda Indonesia Airlines,Bandar Lampung-Djakarta,Fokker,61,57,4,3,1,2,0,1983,8
EEUU,Air Canada,Dallas-Fort Worth - Toronto,Douglas,46,41,5,23,23,0,0,1983,8
Others,Military - Republic of China Air Force,Kinmen-Taipei,Others,47,39,8,47,39,8,0,1983,8
EEUU,Others,"Cold Bay, Alaska - Seattle, Washington",Lockheed,15,10,5,0,0,0,0,1983,8
Russia,Aeroflot,Nalchik - Leninakan,Yakovlev,21,17,4,21,17,4,0,1983,8
Others,Others,Airshow,Antonov,25,22,3,11,11,0,0,1984,8
Others,Others,Kinshasa - Tshikapa,Others,30,25,5,30,25,5,0,1984,8
EEUU,Provincetown - Boston Airlines,"Naples, FL - Tampa, FL",Cessna 402C,6,5,1,1,1,0,0,1984,8
Others,Talair,Wewak-Tabubil-Telefomin-Kiunga,Britten-Norman BN-2A-20 Islander,11,9,2,9,7,2,0,1984,8
EEUU,Others,Memphis - Chicago,Douglas,3,1,2,3,1,2,0,1984,8
EEUU,Others,San Luis Obispo - San Fransisco,Others,17,13,4,17,13,4,0,1984,8
Others,Others,Quito - Guayaquil,Douglas,4,0,4,4,0,4,49,1984,8
Indonesia,Others,Wamena-Jayapura,Douglas,3,1,2,2,1,1,0,1984,8
Others,Cameroon Airlines,Douala - Yaounde,Boeing,116,109,7,2,2,0,0,1984,8
Others,Military - Russian Air Force,Sin_Dato,Antonov,50,45,5,50,45,5,0,1984,8
Others,Others,Chittagong-Patenga - Dhaka,Fokker,49,45,4,49,45,4,0,1984,8
Russia,Aeroflot,Krasnodar - Omsk,Tupolev TU-154B,179,170,9,174,169,5,4,1984,8
Canada,Others,St. Anthony - Goose Bay,Havilland,4,2,2,4,2,2,0,1984,8
Others,Others,Tachkent-Kaboul,Ilyushin,11,7,4,11,7,4,0,1984,8
Philippines,Others,Davao - Manila,Douglas,4,0,4,4,0,4,0,1984,8
Others,TAME,Loja - Zumba,Havilland,14,12,2,14,12,2,0,1984,8
Russia,Aeroflot,Kostroma -Kvanovo,Others,17,15,2,17,15,2,0,1984,8
EEUU,Provincetown - Boston Airlines,Jacksonville - Tampa,Embraer 110P1 Bandeirante,13,11,2,13,11,2,0,1984,8
Others,Others,Sin_Dato,Havilland,21,18,3,21,18,3,0,1984,8
Others,Royal Nepal Airlines,Katmandou-Bhojpur,Havilland,23,20,3,15,12,3,0,1984,8
Russia,Aeroflot,Krasnoyarsk - Irkutsk,Tupolev TU-154B-2,111,104,7,110,103,7,0,1984,8
Others,Aeroflot,Aden - Karachi - Tashkent,Antonov,24,15,9,24,15,9,0,1984,8
Canada,Others,Fort Norman - Fort Franklin,Havilland,7,6,1,7,6,1,0,1984,8
Others,Vieques Air Link,"Vieques, PR - St. Croix, VI",Britten-Norman BN-2A Islander,9,8,1,9,8,1,0,1984,8
EEUU,Others,Sin_Dato,Others,3,1,2,3,1,2,0,1984,8
Italy,Military - U.S. Air Force,Sigonella - Diego Garcia,Lockheed,9,1,8,9,1,8,0,1984,8
Others,Others,Pango Pango - Tau Island,Havilland,14,11,3,1,1,0,0,1984,8
Others,Military - Royal Jordanian Air Force,Sin_Dato,Others,13,Sin_Dato,Sin_Dato,13,Sin_Dato,Sin_Dato,0,1984,8
Russia,Aeroflot,Sin_Dato,Others,76,71,5,38,38,0,0,1984,8
EEUU,Others,"Saint Louis, MO - Toronto, Canada",Douglas,2,0,2,1,0,1,0,1984,8
Others,Balkan Bulgarian Airlines,Berlin - Sofia,Tupolev TU-134A,50,45,5,50,45,5,0,1984,8
Others,Others,Cochabamba-La Paz,Douglas,3,0,3,1,0,1,0,1984,8
EEUU,Others,Training,Swearingen SA.226TC Metro II,3,1,2,3,1,2,0,1984,8
Others,Military - Ethiopian Air Force,Sin_Dato,Antonov,38,33,5,26,Sin_Dato,Sin_Dato,0,1984,8
Others,Others,Sin_Dato,Others,28,Sin_Dato,Sin_Dato,28,Sin_Dato,Sin_Dato,0,1984,8
EEUU,Scandinavian Airlines (SAS),"Oslo, Norway, New York, NY",Douglas,177,163,14,0,0,0,0,1984,8
Colombia,Aerosucre Colombia,Barranquilla - Bogota,Curtiss,6,2,4,4,1,3,0,1984,8
Russia,Aeroflot,Kuibyshev - Izhevsk,Antonov,51,47,4,4,3,1,0,1984,8
Others,Others,Sin_Dato,Douglas,5,2,3,5,2,3,0,1984,8
Others,Military - U.S. Marine Corps,Pohang - Kannung,Sikorsky CH-53D,29,Sin_Dato,Sin_Dato,29,Sin_Dato,Sin_Dato,0,1984,8
Others,Others,Ft. Lauderdale - Bimini,Cessna 402B,6,5,1,6,5,1,0,1984,8
Brazil,Others,Sin_Dato,Others,35,31,4,19,17,2,0,1984,8
Others,Military - Egyptian Air Force,Sin_Dato,Others,2,0,2,2,0,2,19,1984,8
EEUU,Others,Baltimore - Detroit,Lockheed,4,1,3,4,1,3,0,1984,8
EEUU,Others,Syracuse-Windsor Locks,Others,3,1,2,3,1,2,0,1984,8
Brazil,TAM Lineas Aéreas Regional,Rio de Janeiro - Macaé,Embraer 110C Bandeirante,18,16,2,18,16,2,0,1984,8
Philippines,Military - Philippine Air Force,Sin_Dato,Bell UH-1H,30,Sin_Dato,Sin_Dato,30,Sin_Dato,Sin_Dato,0,1984,8
Others,Lloyd Aereo Boliviano,Trinidad-San Borja,Others,23,20,3,23,20,3,0,1984,8
Others,Others,Milwaukee - Atlanta,Douglas,31,27,4,31,27,4,0,1985,8
Others,Ariana Afghan Airlines,Kandahar - Farah,Antonov,52,47,5,52,47,5,0,1985,8
Colombia,Others,Leticia - Bogota,Douglas,80,76,4,80,76,4,0,1985,8
EEUU,Military - U.S. Air Force,Training,Boeing,7,0,7,7,0,7,0,1985,8
Others,Others,"Boston, MA - Auburn, ME",Beechcraft 99,8,6,2,8,6,2,0,1985,8
EEUU,Delta Air Lines,Fort Lauderdale - Dallas-Fort Worth,Lockheed,163,152,11,134,126,8,1,1985,8
Others,Others,Aden - Abu Dahbi,Boeing,73,65,8,3,1,2,0,1985,8
Indonesia,Merpati Nusantara Airlines,Sin_Dato,Havilland,19,16,3,8,8,0,0,1985,8
Others,Japan Air Lines,Tokyo - Osaka,Boeing,524,509,15,520,505,15,0,1985,8
Others,Military - Soviet Air Force,Sin_Dato,Antonov,26,22,4,26,22,4,0,1985,8
England,Others,Manchester - Kerkira,Boeing,137,131,6,55,53,2,0,1985,8
Others,MAP,Dnepropetrovsk - Moscow,Antonov,9,4,5,9,4,5,0,1985,8
Canada,Others,"Gander - Fort Campbell, KY",Douglas,256,248,8,256,248,8,0,1985,8
Brazil,Nordeste Linhas Aéreas,Vitória da Conquista - Salvador,Embraer 110C Bandeirante,2,0,2,2,0,2,0,1985,8
Others,Others,Sidney - Brisbane,IAI 1124 Westwind,2,0,2,2,0,2,0,1985,8
Russia,Aeroflot,Kutaisi - Poti,Yakovlev,14,10,4,14,10,4,0,1985,8
Others,Others,Beni - La Paz,Curtiss,2,0,2,2,0,2,0,1985,8
Others,Burma Airways,Sin_Dato,Fokker,4,2,2,4,2,2,0,1985,8
EEUU,Military - U.S. Air Force,Test flight,Convair,4,0,4,4,0,4,0,1985,8
Indonesia,Military - Indonesian Air Force,Sin_Dato,Lockheed,11,0,11,11,0,11,0,1985,8
Others,EgyptAir,Athens - Cairo,Boeing,103,97,6,60,Sin_Dato,Sin_Dato,0,1985,8
Others,Military - Angolan Air Force,Cuito - Menongue,Antonov,22,Sin_Dato,Sin_Dato,22,Sin_Dato,Sin_Dato,0,1985,8
Russia,Aeroflot,Karshi - Leningrad,Tupolev TU-154B-2,200,191,9,200,191,9,0,1985,8
Others,Military - Royal Nepalese Air Force,Sin_Dato,Others,25,22,3,25,22,3,0,1985,8
EEUU,Private,Guntersville - Dallas/Ft. Worth,Douglas,9,7,2,7,7,0,0,1985,8
Others,Others,Parachuting,Cessna 208 Caravan I,17,16,1,17,16,1,0,1985,8
Others,Air India,Montreal - London,Boeing,329,307,22,329,307,22,0,1985,8
EEUU,Others,State College - Pittsburgh,Havilland,1,0,1,1,0,1,0,1985,8
Others,Trans World Airlines,Athens - Rome,Boeing,153,145,8,1,1,0,0,1985,8
Brazil,TABA,Juara - Cuiaba,Embraer 110P Bandeirante,17,15,2,17,15,2,0,1985,8
Others,Others,Detroit - Kansas City,Lockheed,3,0,3,3,0,3,0,1985,8
China,CAAC,Nanjing - Jinan,Antonov,41,34,7,38,31,7,0,1985,8
Others,Cubana de Aviacion,Havana - Managua,Ilyushin,38,33,5,38,33,5,0,1985,8
Mexico,Others,"Albuquerque, NM - Taos, NM -",Others,3,2,1,3,2,1,0,1985,8
EEUU,Others,"Reno, NV - Minneapolis-St. Paul, MN",Lockheed,71,65,6,70,64,6,0,1985,8
Others,Military - U.S. Air Force,Howard AFB - Trujillo AP,Lockheed,21,16,5,21,16,5,0,1985,8
Colombia,Aerolineas Centrales de Colombia,Medellin - Quibdo,Havilland,23,21,2,23,21,2,0,1985,8
Colombia,AIRES Colombia,Florencia - Cali,Embraer 110P1 Bandeirante,17,15,2,17,15,2,0,1985,8
Russia,Aeroflot,Minsk - Leningrad,Tupolev TU-134A,80,74,6,58,55,3,0,1985,8
EEUU,Others,"Anchorage, AK - Anchorage, AK",Others,9,8,1,9,8,1,0,1985,8
EEUU,China Airlines (Taiwan),Taipei - Los Angeles,Boeing,274,251,23,0,0,0,0,1985,8
Others,Iberia Airlines,Madrid - Bilbao,Boeing,148,141,7,148,141,7,0,1985,8
Others,Eastern Air Lines,"Asuncion, Paraguay - La Paz, Bolivia",Boeing,29,19,10,29,19,10,0,1985,8
EEUU,Military - U.S. Air Force,Eielson-Valdez-Eielson,Boeing,3,0,3,3,0,3,0,1985,8
EEUU,Military - U.S. Air Force,Training,Lockheed,6,0,6,6,0,6,0,1985,8
Colombia,SATENA,Bogota - San Vicente del Caguán - Florencia,Fokker,46,40,6,46,40,6,0,1985,8
Others,Others,Buenos Aires - Salta,Others,7,5,2,7,5,2,0,1985,8
Others,Thai Airways,Bangkok - Phuket,Boeing,11,4,7,11,4,7,0,1985,8
Mexico,American Airlines,"Dallas, TX - San Diego, CA",Boeing,89,81,8,0,0,0,0,1985,8
Others,Others,Sin_Dato,Convair,4,1,3,4,1,3,0,1985,8
Others,Aeronica,Positioning,Fokker,5,0,5,2,0,2,0,1985,8
Russia,Others,Tallin - L'vov,Antonov,76,73,3,76,73,3,0,1985,8
Others,Military - U.S. Marine Corps,"Iwakuni - Fulemma, Okinawa",Others,17,15,2,17,15,2,0,1985,8
Others,Avensa,Cabimas - Caracas,Convair,13,8,5,2,0,2,0,1985,8
Others,Air Mali,Tombouctou - Bamako,Antonov,51,49,2,50,48,2,0,1985,8
EEUU,Others,Nashville - Indianapolis,Grumman G-159 Gulfstream I,2,0,2,2,0,2,0,1985,8
EEUU,Others,Kelly AFB - Warner Robins AFB,Lockheed,3,0,3,3,0,3,0,1986,8
Indonesia,Others,Mangole - Manado,Others,13,10,3,13,10,3,0,1986,8
Brazil,Atlantic Southeast Airlines,Sao Jose dos Campo - Manaus,Embraer 120RT Brasilia,5,3,2,5,3,2,0,1986,8
Others,Military - Honduran Air Force,Tegucigalpa - Duzuna,Lockheed,59,53,6,59,53,6,0,1986,8
Others,Pan American World Airways,Bombay-Karachi-Frankfurt-New York,Boeing,384,364,20,16,14,1,1,1986,8
EEUU,Others,Tijuana - Los Angeles,Douglas,67,58,9,67,58,9,15,1986,8
Others,Others,Little Rock - Texarkana,Others,2,0,2,2,0,2,0,1986,8
Others,Sudan Airways,Malakal - Khartoum,Fokker,60,57,3,60,57,3,0,1986,8
Russia,Aeroflot,Ust-May - 	Allah-Yun,Others,14,12,2,14,12,2,0,1986,8
EEUU,Military - U.S. Air Force,Sin_Dato,Lockheed,4,0,4,3,0,3,0,1986,8
Others,Iran Air,Chiraz-Téhéran,Boeing,80,75,5,3,3,0,0,1986,8
Others,Military - Iranian Air Force,Bakhtaran - Zahedan,Lockheed,103,96,7,103,96,7,0,1986,8
Russia,Aeroflot,Yekaterinburg - Kuybyshev,Tupolev TU-134A,93,85,8,70,66,4,0,1986,8
EEUU,Others,Traffic reporting,Others,2,1,1,2,1,1,0,1986,8
Others,Pakistan International Airlines,Lahore - Peshawar,Fokker,54,49,5,13,9,4,0,1986,8
Others,Military - Nicaraguan Air Force,Sin_Dato,Mil Mi-17 (helicopter),23,20,3,21,19,2,0,1986,8
Others,Others,Sin_Dato,Boeing,47,45,2,45,43,2,0,1986,8
Others,Military - Afghan Republican Air Force,Sin_Dato,Ilyushin,40,35,5,40,35,5,0,1986,8
Germany,Aeroflot,Minsk - Berlin,Tupolev TU-134A,82,73,9,72,63,9,0,1986,8
China,CAAC,Lanzhou - Chengdu,Antonov,44,37,7,6,6,0,0,1986,8
Others,Others,Baghdad - Amman,Boeing,106,91,15,63,60,3,0,1986,8
Others,Others,Savu Savu - Nadi,Havilland,14,12,2,11,9,2,0,1986,8
Others,Others,Vieux Fort - Kingstown,Havilland,13,11,2,13,11,2,0,1986,8
Others,Others,Lusaka - Maputo,Tupolev TU-134A,44,35,9,34,26,8,0,1986,8
Others,Others,Chimoio - Harare,Douglas,17,13,4,17,13,4,0,1986,8
Colombia,ACES Colombia,Bogota - Saravena,Havilland,13,11,2,13,11,2,0,1986,8
EEUU,Others,Grand Canyon - Grand Canyon,Havilland,25,22,3,25,22,3,0,1986,8
Others,Others,Guatemala City-Santa Elena,Others,94,88,6,94,88,6,0,1986,8
Others,Others,Sin_Dato,Others,3,2,1,3,2,1,0,1986,8
Brazil,VASP,Sao Paulo - Belo Horizonte,Boeing,72,67,5,1,1,0,0,1986,8
Mexico,Others,Villa Constitucion - Los Mochis,Douglas,21,18,3,21,18,3,0,1986,8
Others,Others,Kasonga-Kinshasa,Lockheed,14,10,4,2,2,0,0,1986,8
Others,China Airlines (Taiwan),Taipei - Makung,Boeing,13,6,7,13,6,7,0,1986,8
Russia,Aeroflot,Syktyvkar - 	Moscow,Tupolev TU-134A,92,86,6,54,52,2,0,1986,8
EEUU,Others,"Detroit, MI - Alpena, MI",Embraer 110P1 Bandeirante,9,7,2,3,2,1,0,1986,8
Indonesia,Merpati Nusantara Airlines,Manado - Naha,CASA 212 Aviocar 100,16,14,2,2,0,2,0,1986,8
Canada,Others,Snegamook Lake - Goose Bay,Havilland,5,4,1,4,3,1,0,1986,8
Others,Others,Sin_Dato,Antonov,9,3,6,9,3,6,0,1986,8
Russia,Aeroflot,Cheboksary - Bugulma,Antonov,38,34,4,38,34,4,0,1986,8
Others,Military - Mozambique Air Force,Pemba - Maputo,Antonov,54,51,3,49,46,3,0,1986,8
Mexico,Mexicana,Mexico City - Puerto Vallarta,Boeing,167,159,8,167,159,8,0,1986,8
Others,Trans World Airlines,Rome - Athens,Boeing,121,114,7,4,4,0,0,1986,8
Mexico,Military - U.S. Air Force,Sin_Dato,Lockheed,11,0,11,11,0,11,0,1986,8
Others,Others,San Salvador - Panama City,Douglas,37,33,4,37,33,4,0,1986,8
Others,Military - Republic of China Air Force,Sin_Dato,Others,22,Sin_Dato,Sin_Dato,22,Sin_Dato,Sin_Dato,0,1986,8
Others,Others,London - Zurich - Dubai - Colombo - Male,Lockheed,150,128,22,22,22,0,0,1986,8
Others,Military - French Naval Aviation,Sin_Dato,Others,19,14,5,19,14,5,0,1986,8
Others,Others,Antananarivo - Antsirabe,Douglas,13,0,13,13,0,13,0,1986,8
Others,EgyptAir,Cairo - Alexandia,Fokker,26,21,5,23,18,5,0,1986,8
Others,Loganair,Glasgow - Port Ellen,Havilland,16,14,2,1,0,1,0,1986,8
Others,Military - French Air Force,Sin_Dato,Others,0,0,0,0,0,0,35,1986,8
Russia,MAP,Sin_Dato,Antonov,9,2,7,9,2,7,0,1987,8
Italy,Aero Transporti Italiani,Milan - Koln,Others,37,34,3,37,34,3,0,1987,8
Others,Burma Airways,Rangoon - Nyaung-U,Fokker,49,45,4,49,45,4,0,1987,8
Colombia,Others,Sin_Dato,Havilland,9,7,2,2,0,2,0,1987,8
Mexico,Others,Mexico City - Miami,Boeing,12,10,2,5,4,1,44,1987,8
Others,Aeroflot,Kaboul-Kunduz,Antonov,15,13,2,15,13,2,0,1987,8
Brazil,Military - Brazilian Air Force,Sin_Dato,Others,9,7,2,9,7,2,0,1987,8
Others,Thai Airways,Hat Yai - Phuket,Boeing,83,74,9,83,74,9,0,1987,8
Others,LAN,Santiago - Calama,Boeing,33,30,3,2,2,0,0,1987,8
Others,EgyptAir,Training,Others,5,0,5,5,0,5,0,1987,8
Others,Others,Blantyre - Lilongwe,Shorts SC-7 Skyvan 3-100,10,8,2,10,8,2,0,1987,8
